Antibiotic,level,Imputation,cutoff,HC,HC_raw
Telavancin,genus,TRUE,0.5,0.004164287789919577,0.004164287789919577
Telavancin,species,FALSE,0.1,5.134765022040027e-4,5.134765022040027e-4
Telavancin,species,FALSE,0.2,8.81054905161515e-4,8.81054905161515e-4
Telavancin,species,FALSE,0.5,0.0024750626485855495,0.0024750626485855495
Telavancin (w P80),genus,TRUE,0.1,3.260369952747089e-4,0.0016758601489131062
Telavancin (w P80),genus,TRUE,0.2,6.397517120625883e-4,0.0018746519299107749
Telavancin (w P80),genus,TRUE,0.5,0.002323029855494418,0.002323029855494418
Telavancin (w P80),species,FALSE,0.1,0.0012724550915940924,0.0012724550915940924
Telavancin (w P80),species,FALSE,0.2,0.0015144991146550232,0.0015144991146550232
Telavancin (w P80),species,FALSE,0.5,0.0021132387476886796,0.0021132387476886796
Telithromycin,genus,FALSE,0.1,3.3610376971901723e-4,3.3610376971901723e-4
Telithromycin,genus,FALSE,0.2,7.453001131220115e-4,7.453001131220115e-4
Telithromycin,genus,FALSE,0.5,0.0034196707594466554,0.0034196707594466554
Telithromycin,species,FALSE,0.1,3.237947033404782e-4,3.237947033404782e-4
Telithromycin,species,FALSE,0.2,6.633507861134096e-4,6.633507861134096e-4
Telithromycin,species,FALSE,0.5,0.0026158720706783703,0.0026158720706783703
Temocillin,genus,FALSE,0.1,0.03090315699806475,0.03090315699806475
Temocillin,genus,FALSE,0.2,0.048761392663682714,0.048761392663682714
Temocillin,genus,FALSE,0.5,0.1166825120082837,0.1166825120082837
Temocillin,species,FALSE,0.1,0.0356602933599656,0.0356602933599656
Temocillin,species,FALSE,0.2,0.05557578184294231,0.05557578184294231
Temocillin,species,FALSE,0.5,0.12987844415341912,0.12987844415341912
Tetracycline,genus,FALSE,0.1,0.008480505903764526,0.008480505903764526
Tetracycline,genus,FALSE,0.2,0.01467956619794875,0.01467956619794875
Tetracycline,genus,FALSE,0.5,0.04193565959255875,0.04193565959255875
Tetracycline,species,FALSE,0.1,0.008764493663237298,0.008764493663237298
Tetracycline,species,FALSE,0.2,0.015401513394174334,0.015401513394174334
Tetracycline,species,FALSE,0.5,0.04528506076181577,0.04528506076181577
Tiamulin,genus,TRUE,0.1,0.03635382173437335,0.06501887709442476
Tiamulin,genus,TRUE,0.2,0.07133368308399324,0.10449839424826016
Tiamulin,genus,TRUE,0.5,0.2590227933462437,0.2590227933462437
Tiamulin,species,TRUE,0.1,0.02694209746663515,0.0414938086426666
Tiamulin,species,TRUE,0.2,0.051529400748255356,0.06842649181373986
Tiamulin,species,TRUE,0.5,0.17816537235892485,0.17816537235892485
Ticarcillin,genus,FALSE,0.1,0.2103537111444508,0.2103537111444508
Ticarcillin,genus,FALSE,0.2,0.3005913772074634,0.3005913772074634
Ticarcillin,genus,FALSE,0.5,0.5950508318508102,0.5950508318508102
Ticarcillin,species,FALSE,0.1,0.126773859050317,0.126773859050317
Ticarcillin,species,FALSE,0.2,0.21560610226833696,0.21560610226833696
Ticarcillin,species,FALSE,0.5,0.5954933124999143,0.5954933124999143
Ticarcillin-clavulanic acid,genus,FALSE,0.1,0.013554711693989962,0.013554711693989962
Ticarcillin-clavulanic acid,genus,FALSE,0.2,0.026697445805603327,0.026697445805603327
Ticarcillin-clavulanic acid,genus,FALSE,0.5,0.09764289617805029,0.09764289617805029
Ticarcillin-clavulanic acid,species,FALSE,0.1,0.016763453842059687,0.016763453842059687
Ticarcillin-clavulanic acid,species,FALSE,0.2,0.031692265348588974,0.031692265348588974
Ticarcillin-clavulanic acid,species,FALSE,0.5,0.10717444162443941,0.10717444162443941
Tigecycline,genus,FALSE,0.1,0.0025148489623592145,0.0025148489623592145
Tigecycline,genus,FALSE,0.2,0.004364348466352379,0.004364348466352379
Tigecycline,genus,FALSE,0.5,0.0125292411616383,0.0125292411616383
Tigecycline,species,FALSE,0.1,0.0017781394842800017,0.0017781394842800017
Tigecycline,species,FALSE,0.2,0.003209159502865648,0.003209159502865648
Tigecycline,species,FALSE,0.5,0.009930093906200702,0.009930093906200702
Tildipirosin,genus,TRUE,0.1,0.009177555666346428,0.02756028943326058
Tildipirosin,genus,TRUE,0.2,0.0180082537723911,0.03707600446240494
Tildipirosin,genus,TRUE,0.5,0.06539054193963893,0.06539054193963893
Tildipirosin,species,TRUE,0.1,0.012416829243328093,0.03315319368901637
Tildipirosin,species,TRUE,0.2,0.023748402324446784,0.04526216631936931
Tildipirosin,species,TRUE,0.5,0.0821112390523554,0.0821112390523554
Tilmicosin,genus,TRUE,0.1,0.012570358444586193,0.0623012868330514
Tilmicosin,genus,TRUE,0.2,0.0246656313630561,0.07056853394754599
Tilmicosin,genus,TRUE,0.5,0.08956443098255142,0.08956443098255142
Tilmicosin,species,TRUE,0.1,0.012323715630558521,0.057433491834209593
Tilmicosin,species,TRUE,0.2,0.023570313418285586,0.06476387601089088
Tilmicosin,species,TRUE,0.5,0.08149548812534162,0.08149548812534162
Tobramycin,genus,FALSE,0.1,0.017150368508178426,0.017150368508178426
Tobramycin,genus,FALSE,0.2,0.028185807767334387,0.028185807767334387
Tobramycin,genus,FALSE,0.5,0.07291058910100265,0.07291058910100265
Tobramycin,species,FALSE,0.1,0.013408281227247744,0.013408281227247744
Tobramycin,species,FALSE,0.2,0.022303730643264245,0.022303730643264245
Tobramycin,species,FALSE,0.5,0.05904406734735173,0.05904406734735173
Trimethoprim,genus,FALSE,0.1,0.006338894501601351,0.006338894501601351
Trimethoprim,genus,FALSE,0.2,0.01117730710837588,0.01117730710837588
Trimethoprim,genus,FALSE,0.5,0.033080622022877856,0.033080622022877856
Trimethoprim,species,FALSE,0.1,0.006097485164601716,0.006097485164601716
Trimethoprim,species,FALSE,0.2,0.011263580446577989,0.011263580446577989
Trimethoprim,species,FALSE,0.5,0.03643854779184813,0.03643854779184813
Trimethoprim-sulfamethoxazole,genus,FALSE,0.1,0.0017068228992715298,0.0017068228992715298
Trimethoprim-sulfamethoxazole,genus,FALSE,0.2,0.002979523974129477,0.002979523974129477
Trimethoprim-sulfamethoxazole,genus,FALSE,0.5,0.008650323068044941,0.008650323068044941
Trimethoprim-sulfamethoxazole,species,FALSE,0.1,0.0017291547293424405,0.0017291547293424405
Trimethoprim-sulfamethoxazole,species,FALSE,0.2,0.0031781717741364156,0.0031781717741364156
Trimethoprim-sulfamethoxazole,species,FALSE,0.5,0.010183269446462495,0.010183269446462495
Tulathromycin,genus,TRUE,0.1,0.017350238246168017,0.09115988191197653
Tulathromycin,genus,TRUE,0.2,0.034044739657005475,0.10120828273962405
Tulathromycin,genus,TRUE,0.5,0.12362131301029057,0.12362131301029057
Tulathromycin,species,TRUE,0.1,0.019930428066846067,0.09686117883949201
Tulathromycin,species,TRUE,0.2,0.0381188961331841,0.10766297839651827
Tulathromycin,species,TRUE,0.5,0.13179791002537258,0.13179791002537258
Tylosin,genus,TRUE,0.1,0.10292074230757997,0.1340077410279151
Tylosin,genus,TRUE,0.2,0.20195168662546664,0.24017365885116754
Tylosin,genus,TRUE,0.5,0.7333154230816886,0.7333154230816886
Tylosin,species,TRUE,0.1,0.07151013147398563,0.07134285916996343
Tylosin,species,TRUE,0.2,0.13677013182981576,0.13655994628783918
Tylosin,species,TRUE,0.5,0.4728892847810458,0.4728892847810458
Vancomycin,genus,FALSE,0.1,0.012353055267556997,0.012353055267556997
Vancomycin,genus,FALSE,0.2,0.02003567235031654,0.02003567235031654
Vancomycin,genus,FALSE,0.5,0.05053670227979378,0.05053670227979378
Vancomycin,species,FALSE,0.1,0.008585095334535857,0.008585095334535857
Vancomycin,species,FALSE,0.2,0.013754536518404525,0.013754536518404525
Vancomycin,species,FALSE,0.5,0.03388868536252058,0.03388868536252058
Virginiamycin,genus,TRUE,0.1,0.008204931945623143,0.03499996895621286
Virginiamycin,genus,TRUE,0.2,0.016099765780097076,0.04173963884678375
Virginiamycin,genus,TRUE,0.5,0.05846054941072817,0.05846054941072817
Virginiamycin,species,TRUE,0.1,0.010432481824327076,0.02414323976395111
Virginiamycin,species,TRUE,0.2,0.019953143491904208,0.034619874154556037
Virginiamycin,species,TRUE,0.5,0.06898894977129212,0.06898894977129212
Voriconazole,genus,TRUE,0.1,7.89014080803444e-4,0.0019020100138999443
Voriconazole,genus,TRUE,0.2,0.001548208075620947,0.0027591840065461734
Voriconazole,genus,TRUE,0.5,0.005621764685223949,0.005621764685223949
Voriconazole,species,FALSE,0.1,8.66005385646977e-4,8.66005385646977e-4
Voriconazole,species,FALSE,0.2,0.0015977591438231914,0.0015977591438231914
Voriconazole,species,FALSE,0.5,0.0051567065887106545,0.0051567065887106545
